And today's soup is Cream of ______.,1
"Armani suit: $1,000. Dinner for two at that swanky restaurant: $300. The look on her face when you surprise her with ______: priceless.",1
Do the Dew with our most extreme flavor yet! Get ready for Mountain Dew ______!,1
Do you lack energy? Does it sometimes feel like the whole world is ______? Zoloft.,1
"Don't forget! Beginning this week, Casual Friday will officially become ""______ Friday.""",1
Get ready for the movie of the summer! One cop plays by the book. The other's only interested in one thing: ______.,1
Having the worst day EVER. #______,1
"Heed my voice, mortals! I am the god of ______ , and I will not tolerate ______!",2
"Help me doctor, I've got ______ in my butt!",1
"Here at the Academy for Gifted Children, we allow students to explore ______ at their own pace.",1
"Hi MTV! My name is Kendra, I live in Malibu, I'm into ______, and I love to have a good time.",1
"Hi, this is Jim from accounting. We noticed a $1,200 charge labeled ""______."" Can you explain?",1
"I don't mean to brag, but they call me the Micheal Jordan of ______.",1
"In his farewell address, George Washington famously warned Americans about the dangers of ______.",1
"In his new action comedy, Jackie Chan must fend off ninjas while also dealing with ______.",1
Life's pretty tough in the fast lane. That's why I never leave the house without ______.,1
"Now in bookstores: ""The Audacity of ______"" by Barack Obama.",1
Patient presents with ______ . Likely a result of ______.,2
"Well if ______ is good enough for ______, it's good enough for me.",2
"Well what do you have to say for yourself, Casey? This is the third time you've been sent to the principal's office for ______.",1
What killed my boner?,1
What's making things awkward in the sauna?,1
WHOOO! God damn I love ______!,1
Why am I broke?,1
Yo' mama's so fat she ______!,1
